"","user","user_url","rating_num","review_num","pos_dist","mixed_dist","neg_dist","avg_score"
"10222","mxtiass_","https://www.metacritic.com/user/mxtiass_",1,1,0,0,1,"0.0"
"10223","1000fps","https://www.metacritic.com/user/1000fps",6,6,4,1,1,"7.5"
"10224","winpnx","https://www.metacritic.com/user/winpnx",1,1,0,0,1,"0.0"
"10225","jay_ck","https://www.metacritic.com/user/jay_ck",10,7,7,0,0,"9.4"
"10226","Sdftg","https://www.metacritic.com/user/Sdftg",1,1,0,0,1,"0.0"
"10227","D20g","https://www.metacritic.com/user/D20g",1,1,0,0,1,"0.0"
"10228","CptRedBeard","https://www.metacritic.com/user/CptRedBeard",4,4,2,0,2,"4.3"
"10229","WinsStaff","https://www.metacritic.com/user/WinsStaff",1,1,0,0,1,"0.0"
"10230","Lautaroelmasca","https://www.metacritic.com/user/Lautaroelmasca",1,1,1,0,0,"0.0"
"10231","AkaGabr","https://www.metacritic.com/user/AkaGabr",1,1,0,0,1,"0.0"
"10232","snake_arcos","https://www.metacritic.com/user/snake_arcos",2,2,0,1,1,"0.0"
"10233","mynamejeff493","https://www.metacritic.com/user/mynamejeff493",1,1,0,0,1,"0.0"
"10234","lionheart815","https://www.metacritic.com/user/lionheart815",2,2,1,0,1,"0.0"
"10235","DeStRoYeR157","https://www.metacritic.com/user/DeStRoYeR157",1,1,1,0,0,"0.0"
"10236","Mr_Mist","https://www.metacritic.com/user/Mr_Mist",4,1,0,0,1,"6.0"
"10237","J_Wood","https://www.metacritic.com/user/J_Wood",1,1,0,0,1,"0.0"
"10238","bcfranks","https://www.metacritic.com/user/bcfranks",1,1,0,0,1,"0.0"
"10239","YousefH24","https://www.metacritic.com/user/YousefH24",1,1,0,0,1,"0.0"
"10240","Tigg30","https://www.metacritic.com/user/Tigg30",1,1,1,0,0,"0.0"
"10241","Hyperion_Dark","https://www.metacritic.com/user/Hyperion_Dark",1,1,0,0,1,"0.0"
"10242","ArvisX","https://www.metacritic.com/user/ArvisX",1,1,0,0,1,"0.0"
"10243","Creamy_custard2","https://www.metacritic.com/user/Creamy_custard2",1,1,1,0,0,"0.0"
"10244","habson","https://www.metacritic.com/user/habson",1,1,0,0,1,"0.0"
"10245","Griver","https://www.metacritic.com/user/Griver",1,1,1,0,0,"0.0"
"10246","Fenrir138","https://www.metacritic.com/user/Fenrir138",2,2,1,0,1,"0.0"
"10247","Nonsticktiara","https://www.metacritic.com/user/Nonsticktiara",2,1,0,0,1,"0.0"
"10248","Catradora16","https://www.metacritic.com/user/Catradora16",1,1,1,0,0,"0.0"
"10249","JakeKid","https://www.metacritic.com/user/JakeKid",1,1,1,0,0,"0.0"
"10250","Sa3dani","https://www.metacritic.com/user/Sa3dani",1,1,0,0,1,"0.0"
"10251","Yarakuro","https://www.metacritic.com/user/Yarakuro",6,1,1,0,0,"8.3"
"10252","shiinatsu","https://www.metacritic.com/user/shiinatsu",1,1,0,0,1,"0.0"
"10271","Somnis","https://www.metacritic.com/user/Somnis",13,0,0,0,0,"0.0"
"10351","maldth","https://www.metacritic.com/user/maldth",1,1,1,0,0,"0.0"
"10352","Dragon_Knight","https://www.metacritic.com/user/Dragon_Knight",3,1,0,0,1,"0.0"
"10353","Gilbypad","https://www.metacritic.com/user/Gilbypad",1,1,1,0,0,"0.0"
"10354","Heavygamer99","https://www.metacritic.com/user/Heavygamer99",1,1,0,0,1,"0.0"
"10355","Gallo122","https://www.metacritic.com/user/Gallo122",2,1,0,0,1,"0.0"
"10356","badhealer","https://www.metacritic.com/user/badhealer",1,1,0,0,1,"0.0"
"10357","BlackCharlesX","https://www.metacritic.com/user/BlackCharlesX",4,4,3,0,1,"7.5"
"10358","AcidClay","https://www.metacritic.com/user/AcidClay",9,4,1,0,3,"7.3"
"10359","AShinigamiRises","https://www.metacritic.com/user/AShinigamiRises",1,1,0,0,1,"0.0"
"10360","Leafyishere","https://www.metacritic.com/user/Leafyishere",1,1,0,0,1,"0.0"
"10361","Glider01","https://www.metacritic.com/user/Glider01",1,1,0,0,1,"0.0"
"10362","The-Nsider","https://www.metacritic.com/user/The-Nsider",1,1,0,0,1,"0.0"
"10363","yeahminator","https://www.metacritic.com/user/yeahminator",1,1,0,0,1,"0.0"
"10364","Aj4msu","https://www.metacritic.com/user/Aj4msu",1,1,0,0,1,"0.0"
"10365","davinci0100","https://www.metacritic.com/user/davinci0100",1,1,0,0,1,"0.0"
"10366","ImTheMan","https://www.metacritic.com/user/ImTheMan",1,1,0,0,1,"0.0"
"10367","Dankob","https://www.metacritic.com/user/Dankob",2,1,0,0,1,"0.0"
"10368","Marsmars","https://www.metacritic.com/user/Marsmars",1,1,0,0,1,"0.0"
"10369","nicoleeec","https://www.metacritic.com/user/nicoleeec",1,1,1,0,0,"0.0"
"10370","CivilThinker","https://www.metacritic.com/user/CivilThinker",1,1,0,0,1,"0.0"
"10371","EduardoTidus","https://www.metacritic.com/user/EduardoTidus",147,3,3,0,0,"7.6"
"10372","MrDisaster","https://www.metacritic.com/user/MrDisaster",1,1,0,0,1,"0.0"
"10373","NinjaOfStones","https://www.metacritic.com/user/NinjaOfStones",1,1,0,0,1,"0.0"
"10374","JFerguson","https://www.metacritic.com/user/JFerguson",1,1,1,0,0,"0.0"
"10375","Awsm-Jack","https://www.metacritic.com/user/Awsm-Jack",1,1,0,0,1,"0.0"
"10376","Damkapee","https://www.metacritic.com/user/Damkapee",1,1,0,0,1,"0.0"
"10377","Madmax369","https://www.metacritic.com/user/Madmax369",1,1,0,0,1,"0.0"
"10378","Alptraum","https://www.metacritic.com/user/Alptraum",1,1,0,0,1,"0.0"
"10379","Yousif_xalil","https://www.metacritic.com/user/Yousif_xalil",1,1,0,0,1,"0.0"
"10380","jmjm828","https://www.metacritic.com/user/jmjm828",1,1,0,0,1,"0.0"
"10381","viviantran","https://www.metacritic.com/user/viviantran",1,1,0,0,1,"0.0"
"10382","clew95","https://www.metacritic.com/user/clew95",2,1,1,0,0,"0.0"
"10383","junkgame","https://www.metacritic.com/user/junkgame",2,1,0,0,1,"0.0"
"10384","Jasper21","https://www.metacritic.com/user/Jasper21",1,1,0,0,1,"0.0"
"10385","mf4t4lr","https://www.metacritic.com/user/mf4t4lr",2,2,0,0,2,"0.0"
"10386","Msfreitas","https://www.metacritic.com/user/Msfreitas",1,1,1,0,0,"0.0"
"10387","kuiriz","https://www.metacritic.com/user/kuiriz",9,9,5,0,4,"6.1"
"10388","gamer7","https://www.metacritic.com/user/gamer7",1,1,0,0,1,"0.0"
"10389","Mikefa","https://www.metacritic.com/user/Mikefa",1,1,0,0,1,"0.0"
"10390","stroofex","https://www.metacritic.com/user/stroofex",1,1,0,0,1,"0.0"
"10391","Yoru255","https://www.metacritic.com/user/Yoru255",1,1,0,0,1,"0.0"
"10392","TheKing88","https://www.metacritic.com/user/TheKing88",1,1,0,0,1,"0.0"
"10393","s0wrym4n","https://www.metacritic.com/user/s0wrym4n",2,2,0,0,2,"0.0"
"10394","Gattua13","https://www.metacritic.com/user/Gattua13",1,1,1,0,0,"0.0"
"10395","CyberDwarfBR","https://www.metacritic.com/user/CyberDwarfBR",1,1,0,0,1,"0.0"
"10396","ZyKlon_B","https://www.metacritic.com/user/ZyKlon_B",1,1,0,0,1,"0.0"
"10397","Cordies1106","https://www.metacritic.com/user/Cordies1106",5,2,1,0,1,"5.8"
"10398","GOLOC","https://www.metacritic.com/user/GOLOC",3,2,0,1,1,"0.0"
"10399","Bakzam","https://www.metacritic.com/user/Bakzam",1,1,0,0,1,"0.0"
"10400","Evils","https://www.metacritic.com/user/Evils",1,1,0,0,1,"0.0"
"10401","Timbo33","https://www.metacritic.com/user/Timbo33",1,1,0,0,1,"0.0"
"10402","Dagoelmago","https://www.metacritic.com/user/Dagoelmago",1,1,1,0,0,"0.0"
"10403","Kittybooze","https://www.metacritic.com/user/Kittybooze",21,20,10,1,7,"5.6"
"10404","matheusgrb","https://www.metacritic.com/user/matheusgrb",41,5,3,0,2,"8.7"
"10405","ABlueE82","https://www.metacritic.com/user/ABlueE82",1,1,0,0,1,"0.0"
"10406","Tezito","https://www.metacritic.com/user/Tezito",1,1,0,0,1,"0.0"
"10407","mssiol","https://www.metacritic.com/user/mssiol",4,4,2,0,2,"5.0"
"10408","HHM95xvx","https://www.metacritic.com/user/HHM95xvx",2,2,0,0,2,"0.0"
"10409","SDcrit","https://www.metacritic.com/user/SDcrit",1,1,0,0,1,"0.0"
"10410","Koptitel","https://www.metacritic.com/user/Koptitel",1,1,1,0,0,"0.0"
"10411","RideTheKaliYuga","https://www.metacritic.com/user/RideTheKaliYuga",2,2,0,0,2,"0.0"
"10412","Xxsundevil9","https://www.metacritic.com/user/Xxsundevil9",1,1,0,0,1,"0.0"
"10413","Big_ostrich_egg","https://www.metacritic.com/user/Big_ostrich_egg",1,1,0,0,1,"0.0"
"10414","MatheusL_A7X","https://www.metacritic.com/user/MatheusL_A7X",1,1,0,0,1,"0.0"
"10415","GhostTsushima","https://www.metacritic.com/user/GhostTsushima",1,1,0,0,1,"0.0"
"10416","gethverdict","https://www.metacritic.com/user/gethverdict",1,1,0,0,1,"0.0"
"10417","Notirelli","https://www.metacritic.com/user/Notirelli",1,1,0,0,1,"0.0"
"10418","Zeroes_S","https://www.metacritic.com/user/Zeroes_S",1,1,0,0,1,"0.0"
"10419","NACHEX29","https://www.metacritic.com/user/NACHEX29",1,1,0,0,1,"0.0"
"10420","Minren01","https://www.metacritic.com/user/Minren01",1,1,0,0,1,"0.0"
"10421","Nsa1","https://www.metacritic.com/user/Nsa1",2,1,0,0,1,"0.0"
"10422","Chrollo_Lucifer","https://www.metacritic.com/user/Chrollo_Lucifer",1,1,0,0,1,"0.0"
"10423","All_Livesmatter","https://www.metacritic.com/user/All_Livesmatter",1,1,0,0,1,"0.0"
"10424","Heavenly_King","https://www.metacritic.com/user/Heavenly_King",29,9,7,0,1,"9.2"
"10425","Ihatesjw1","https://www.metacritic.com/user/Ihatesjw1",1,1,0,0,1,"0.0"
"10426","Anonimous123","https://www.metacritic.com/user/Anonimous123",1,1,0,0,1,"0.0"
"10427","MitchSymingtom","https://www.metacritic.com/user/MitchSymingtom",1,1,1,0,0,"0.0"
"10428","Rmar1977","https://www.metacritic.com/user/Rmar1977",3,1,0,0,1,"0.0"
"10429","PrimaSoul","https://www.metacritic.com/user/PrimaSoul",1,1,0,0,1,"0.0"
"10430","Sevenfive","https://www.metacritic.com/user/Sevenfive",2,1,0,0,1,"0.0"
"10431","Max125","https://www.metacritic.com/user/Max125",1,1,0,0,1,"0.0"
"10432","varial","https://www.metacritic.com/user/varial",1,1,0,0,1,"0.0"
"10433","Drakoh","https://www.metacritic.com/user/Drakoh",5,4,1,1,2,"5.6"
"10434","Trapha","https://www.metacritic.com/user/Trapha",1,1,0,0,1,"0.0"
"10435","Mordek","https://www.metacritic.com/user/Mordek",1,1,0,0,1,"0.0"
"10436","Jomboid","https://www.metacritic.com/user/Jomboid",1,1,0,0,1,"0.0"
"10437","Manuwu_","https://www.metacritic.com/user/Manuwu_",1,1,0,0,1,"0.0"
"10438","FrankXu78","https://www.metacritic.com/user/FrankXu78",1,1,0,0,1,"0.0"
"10439","Francoabr16","https://www.metacritic.com/user/Francoabr16",1,1,0,0,1,"0.0"
"10440","Jdmm89","https://www.metacritic.com/user/Jdmm89",1,1,0,0,1,"0.0"
"10441","EnzoWeber","https://www.metacritic.com/user/EnzoWeber",1,1,0,0,1,"0.0"
"10442","PCPanamaCrew","https://www.metacritic.com/user/PCPanamaCrew",1,1,0,0,1,"0.0"
"10443","Ihor1","https://www.metacritic.com/user/Ihor1",1,1,0,0,1,"0.0"
"10444","Dog2Paste","https://www.metacritic.com/user/Dog2Paste",1,1,0,0,1,"0.0"
"10445","Caliel_Nalesso","https://www.metacritic.com/user/Caliel_Nalesso",1,1,1,0,0,"0.0"
"10446","Tirizecche","https://www.metacritic.com/user/Tirizecche",1,1,1,0,0,"0.0"
"10447","Bitgamess","https://www.metacritic.com/user/Bitgamess",1,1,0,0,1,"0.0"
"10448","Luisjf1993","https://www.metacritic.com/user/Luisjf1993",1,1,0,0,1,"0.0"
"10449","Demon977","https://www.metacritic.com/user/Demon977",1,1,0,0,1,"0.0"
"10450","Cunexttuesday","https://www.metacritic.com/user/Cunexttuesday",1,1,0,0,1,"0.0"
"10451","flyby2129","https://www.metacritic.com/user/flyby2129",1,1,0,0,1,"0.0"
"10452","Madiark","https://www.metacritic.com/user/Madiark",6,1,0,0,1,"1.8"
"10453","H_rawii","https://www.metacritic.com/user/H_rawii",1,1,0,0,1,"0.0"
"10454","Dettzz","https://www.metacritic.com/user/Dettzz",1,1,0,0,1,"0.0"
"10455","Joshkerr","https://www.metacritic.com/user/Joshkerr",3,1,0,0,1,"0.0"
"10456","mihaz","https://www.metacritic.com/user/mihaz",2,2,0,0,2,"0.0"
"10457","nothingmattress","https://www.metacritic.com/user/nothingmattress",1,1,0,0,1,"0.0"
"10458","Jackinthebox12j","https://www.metacritic.com/user/Jackinthebox12j",1,1,0,0,1,"0.0"
"10459","RebeccaNeves","https://www.metacritic.com/user/RebeccaNeves",1,1,0,0,1,"0.0"
"10460","Lior72","https://www.metacritic.com/user/Lior72",1,1,0,0,1,"0.0"
"10461","Ind","https://www.metacritic.com/user/Ind",1,1,0,0,1,"0.0"
"10462","Zoidberg_4568","https://www.metacritic.com/user/Zoidberg_4568",2,1,0,0,1,"0.0"
"10463","AmadoJose","https://www.metacritic.com/user/AmadoJose",1,1,0,0,1,"0.0"
"10464","Ysnsncr","https://www.metacritic.com/user/Ysnsncr",1,1,0,0,1,"0.0"
"10465","Suzuka","https://www.metacritic.com/user/Suzuka",1,1,0,0,1,"0.0"
"10466","voxero","https://www.metacritic.com/user/voxero",1,1,0,0,1,"0.0"
"10467","Xfreetas","https://www.metacritic.com/user/Xfreetas",2,2,1,0,1,"0.0"
"10468","senorluke","https://www.metacritic.com/user/senorluke",1,1,0,0,1,"0.0"
"10469","MarkNolan","https://www.metacritic.com/user/MarkNolan",1,1,0,0,1,"0.0"
"10470","Wtf95","https://www.metacritic.com/user/Wtf95",2,2,0,0,2,"0.0"
"10471","Orso","https://www.metacritic.com/user/Orso",2,1,0,0,1,"0.0"
"10472","Treysongz1992","https://www.metacritic.com/user/Treysongz1992",1,1,0,0,1,"0.0"
"10473","svengold","https://www.metacritic.com/user/svengold",4,3,0,0,1,"0.0"
"10474","Greenjar24","https://www.metacritic.com/user/Greenjar24",2,2,0,0,1,"0.0"
"10475","RyuuJin004","https://www.metacritic.com/user/RyuuJin004",1,1,0,0,1,"0.0"
"10476","WillKhami","https://www.metacritic.com/user/WillKhami",1,1,0,1,0,"0.0"
"10477","Xihuang","https://www.metacritic.com/user/Xihuang",1,1,0,0,1,"0.0"
"10478","Thegreatestking","https://www.metacritic.com/user/Thegreatestking",1,1,0,0,1,"0.0"
"10479","ademir_jr","https://www.metacritic.com/user/ademir_jr",1,1,0,0,1,"0.0"
"10480","Madi-Sen","https://www.metacritic.com/user/Madi-Sen",1,1,0,0,1,"0.0"
"10481","NHFlol","https://www.metacritic.com/user/NHFlol",1,1,0,0,1,"0.0"
"10482","Dkley","https://www.metacritic.com/user/Dkley",1,1,0,0,1,"0.0"
"10483","Ascott","https://www.metacritic.com/user/Ascott",2,1,0,0,1,"0.0"
"10484","BlackRockPhanto","https://www.metacritic.com/user/BlackRockPhanto",2,1,0,0,1,"0.0"
"10485","drkbln","https://www.metacritic.com/user/drkbln",3,1,0,0,1,"0.0"
"10486","MEDHAT","https://www.metacritic.com/user/MEDHAT",1,1,0,0,1,"0.0"
"10487","BINOMONTA","https://www.metacritic.com/user/BINOMONTA",1,1,0,0,1,"0.0"
"10488","Ishabek","https://www.metacritic.com/user/Ishabek",1,1,0,0,1,"0.0"
"10489","Cama1704","https://www.metacritic.com/user/Cama1704",1,1,1,0,0,"0.0"
"10490","syoku","https://www.metacritic.com/user/syoku",1,1,0,0,1,"0.0"
"10491","Allenbeker","https://www.metacritic.com/user/Allenbeker",1,1,0,0,1,"0.0"
"10492","cmhorn83","https://www.metacritic.com/user/cmhorn83",3,3,0,0,2,"0.0"
"10493","johnl120","https://www.metacritic.com/user/johnl120",1,1,0,0,1,"0.0"
"10494","Somnlux","https://www.metacritic.com/user/Somnlux",7,4,2,0,2,"7.1"
"10495","XZENOX","https://www.metacritic.com/user/XZENOX",1,1,0,0,1,"0.0"
"10496","Brandon3834","https://www.metacritic.com/user/Brandon3834",1,1,0,0,1,"0.0"
"10497","PaleRanger","https://www.metacritic.com/user/PaleRanger",2,2,1,0,0,"0.0"
"10498","Suggyiem","https://www.metacritic.com/user/Suggyiem",1,1,0,0,1,"0.0"
"10499","Harona","https://www.metacritic.com/user/Harona",1,1,0,0,1,"0.0"
"10500","Mau365pp","https://www.metacritic.com/user/Mau365pp",1,1,0,0,1,"0.0"
"10501","Morjumba","https://www.metacritic.com/user/Morjumba",1,1,0,0,1,"0.0"
"10503","MehrdadMercury","https://www.metacritic.com/user/MehrdadMercury",1,1,0,0,1,"0.0"
"10504","NeilSuckman","https://www.metacritic.com/user/NeilSuckman",1,1,0,0,1,"0.0"
"10505","RoaR34","https://www.metacritic.com/user/RoaR34",1,1,0,0,1,"0.0"
"10506","Shadowsniper59","https://www.metacritic.com/user/Shadowsniper59",1,1,0,0,1,"0.0"
"10507","someguy777","https://www.metacritic.com/user/someguy777",2,1,0,0,1,"0.0"
"10508","AlteraMoontail","https://www.metacritic.com/user/AlteraMoontail",43,8,2,0,4,"5.5"
"10509","Rsanchez615","https://www.metacritic.com/user/Rsanchez615",1,1,0,0,1,"0.0"
"10510","madmadmed","https://www.metacritic.com/user/madmadmed",1,1,0,0,1,"0.0"
"10511","Correctopini0n","https://www.metacritic.com/user/Correctopini0n",1,1,0,0,1,"0.0"
"10512","Quickster","https://www.metacritic.com/user/Quickster",1,1,0,0,1,"0.0"
"10513","Javier63","https://www.metacritic.com/user/Javier63",1,1,0,0,1,"0.0"
"10514","Theuslesslemon","https://www.metacritic.com/user/Theuslesslemon",1,1,0,0,1,"0.0"
"10515","Therealhatem","https://www.metacritic.com/user/Therealhatem",1,1,0,0,1,"0.0"
"10516","GhostCrawlerS","https://www.metacritic.com/user/GhostCrawlerS",1,1,0,0,1,"0.0"
"10517","Ciecieji","https://www.metacritic.com/user/Ciecieji",5,5,2,2,1,"6.8"
"10518","sangu3","https://www.metacritic.com/user/sangu3",10,1,0,0,1,"8.0"
"10519","CardinalSin","https://www.metacritic.com/user/CardinalSin",1,1,0,0,1,"0.0"
"10520","Megman96","https://www.metacritic.com/user/Megman96",1,1,0,0,1,"0.0"
"10521","R1cH765","https://www.metacritic.com/user/R1cH765",1,1,0,0,1,"0.0"
"10522","JHMC","https://www.metacritic.com/user/JHMC",1,1,0,0,1,"0.0"
"10523","MichaelScarn","https://www.metacritic.com/user/MichaelScarn",1,1,0,0,1,"0.0"
"10524","mrjojo","https://www.metacritic.com/user/mrjojo",1,1,0,0,1,"0.0"
"10525","Sunforanj","https://www.metacritic.com/user/Sunforanj",1,1,0,0,1,"0.0"
"10526","MothoJordan","https://www.metacritic.com/user/MothoJordan",1,1,0,0,1,"0.0"
"10527","Warlock10","https://www.metacritic.com/user/Warlock10",1,1,0,0,1,"0.0"
"10528","Animessoccer","https://www.metacritic.com/user/Animessoccer",1,1,0,0,1,"0.0"
"10529","snes","https://www.metacritic.com/user/snes",2,2,0,0,2,"0.0"
"10530","Bama2511","https://www.metacritic.com/user/Bama2511",1,1,0,0,1,"0.0"
"10531","NamiUltedJapan9","https://www.metacritic.com/user/NamiUltedJapan9",1,1,0,0,1,"0.0"
"10532","keith_spade","https://www.metacritic.com/user/keith_spade",3,3,2,0,1,"0.0"
"10533","sabs1995","https://www.metacritic.com/user/sabs1995",1,1,0,0,1,"0.0"
"10534","Diego2D","https://www.metacritic.com/user/Diego2D",1,1,0,0,1,"0.0"
"10535","tgrhthyty","https://www.metacritic.com/user/tgrhthyty",1,1,0,0,1,"0.0"
"10536","Geezus_96","https://www.metacritic.com/user/Geezus_96",1,1,1,0,0,"0.0"
"10537","Flaamingo","https://www.metacritic.com/user/Flaamingo",1,1,1,0,0,"0.0"
"10538","Destinythechad","https://www.metacritic.com/user/Destinythechad",1,1,0,0,1,"0.0"
"10539","Dezloc","https://www.metacritic.com/user/Dezloc",1,1,0,0,1,"0.0"
"10540","ItsSuffy","https://www.metacritic.com/user/ItsSuffy",2,2,0,0,2,"0.0"
"10541","Color","https://www.metacritic.com/user/Color",1,1,0,0,1,"0.0"
"10542","RAMONCHITO","https://www.metacritic.com/user/RAMONCHITO",2,1,0,0,1,"0.0"
"10543","SmoshLover37","https://www.metacritic.com/user/SmoshLover37",1,1,0,0,1,"0.0"
"10544","ZenGarfield","https://www.metacritic.com/user/ZenGarfield",1,1,0,0,1,"0.0"
"10545","Mkcfc","https://www.metacritic.com/user/Mkcfc",1,1,0,0,1,"0.0"
"10546","gcosta1","https://www.metacritic.com/user/gcosta1",1,1,0,0,1,"0.0"
"10547","Sadname","https://www.metacritic.com/user/Sadname",3,2,1,0,1,"0.0"
"10548","ItsNaif","https://www.metacritic.com/user/ItsNaif",1,1,0,0,1,"0.0"
"10549","heshamsallem","https://www.metacritic.com/user/heshamsallem",1,1,0,0,1,"0.0"
"10550","layeah","https://www.metacritic.com/user/layeah",2,2,0,0,2,"0.0"
"10551","Kovic","https://www.metacritic.com/user/Kovic",1,1,0,0,1,"0.0"
"10552","Mamicyborg","https://www.metacritic.com/user/Mamicyborg",1,1,0,0,1,"0.0"
"10553","Phenomenonal_1","https://www.metacritic.com/user/Phenomenonal_1",1,1,0,0,1,"0.0"
"10554","Francobor","https://www.metacritic.com/user/Francobor",1,1,0,0,1,"0.0"
"10555","Jussosa","https://www.metacritic.com/user/Jussosa",1,1,0,0,1,"0.0"
"10556","N0ne_x","https://www.metacritic.com/user/N0ne_x",1,1,1,0,0,"0.0"
"10557","Grandelucamagno","https://www.metacritic.com/user/Grandelucamagno",1,1,0,0,1,"0.0"
"10558","MaJoRMoObTuBe","https://www.metacritic.com/user/MaJoRMoObTuBe",6,1,0,0,1,"7.7"
"10559","Dreamsmaker","https://www.metacritic.com/user/Dreamsmaker",1,1,0,0,1,"0.0"
"10560","DarkLord5","https://www.metacritic.com/user/DarkLord5",3,3,1,0,1,"0.0"
"10561","ALCH3M1","https://www.metacritic.com/user/ALCH3M1",1,1,0,0,1,"0.0"
"10562","edu4293","https://www.metacritic.com/user/edu4293",1,1,0,0,1,"0.0"
"10563","baby-lilliana","https://www.metacritic.com/user/baby-lilliana",1,1,0,0,1,"0.0"
"10564","nikh","https://www.metacritic.com/user/nikh",3,3,2,0,1,"0.0"
"10565","tloutwoisbad","https://www.metacritic.com/user/tloutwoisbad",1,1,0,0,1,"0.0"
"10566","renrinken","https://www.metacritic.com/user/renrinken",2,2,0,0,2,"0.0"
"10567","Stazmatt31B","https://www.metacritic.com/user/Stazmatt31B",1,1,0,0,1,"0.0"
"10568","Jacobtaco6","https://www.metacritic.com/user/Jacobtaco6",1,1,0,0,1,"0.0"
"10569","bit298","https://www.metacritic.com/user/bit298",2,2,0,0,2,"0.0"
"10570","TroyJ767","https://www.metacritic.com/user/TroyJ767",1,1,0,0,1,"0.0"
"10571","Mandisere","https://www.metacritic.com/user/Mandisere",1,1,0,0,1,"0.0"
"10572","MonaxRage","https://www.metacritic.com/user/MonaxRage",1,1,0,1,0,"0.0"
"10573","Flopou","https://www.metacritic.com/user/Flopou",1,1,0,0,1,"0.0"
"10574","Zeper","https://www.metacritic.com/user/Zeper",1,1,0,0,1,"0.0"
"10575","MingGang","https://www.metacritic.com/user/MingGang",1,1,0,0,1,"0.0"
"10576","shangoat","https://www.metacritic.com/user/shangoat",3,3,1,0,1,"0.0"
"10577","menaayman6858","https://www.metacritic.com/user/menaayman6858",1,1,0,0,1,"0.0"
"10578","TeemoOhio","https://www.metacritic.com/user/TeemoOhio",2,2,0,1,1,"0.0"
"10579","Lizzo08","https://www.metacritic.com/user/Lizzo08",1,1,0,0,1,"0.0"
"10580","phantom5200","https://www.metacritic.com/user/phantom5200",6,3,1,0,2,"5.3"
"10581","WjnterLove","https://www.metacritic.com/user/WjnterLove",1,1,0,0,1,"0.0"
"10582","AhmedNabeeh","https://www.metacritic.com/user/AhmedNabeeh",1,1,0,0,1,"0.0"
"10583","ericmoon82","https://www.metacritic.com/user/ericmoon82",2,1,0,0,1,"0.0"
"10584","fgkh","https://www.metacritic.com/user/fgkh",1,1,0,0,1,"0.0"
"10585","JoeFresh","https://www.metacritic.com/user/JoeFresh",4,3,0,0,1,"0.0"
"10586","Bmsg1128","https://www.metacritic.com/user/Bmsg1128",1,1,0,0,1,"0.0"
"10587","Mermadun","https://www.metacritic.com/user/Mermadun",2,1,0,0,1,"0.0"
"10588","jFudgy","https://www.metacritic.com/user/jFudgy",1,1,0,0,1,"0.0"
"10589","DangRedux","https://www.metacritic.com/user/DangRedux",2,2,1,0,1,"0.0"
"10590","angrycrit","https://www.metacritic.com/user/angrycrit",1,1,0,0,1,"0.0"
"10591","Immortal2Knight","https://www.metacritic.com/user/Immortal2Knight",1,1,0,0,1,"0.0"
"10592","pgc001","https://www.metacritic.com/user/pgc001",22,1,0,0,1,"2.5"
"10593","Auf","https://www.metacritic.com/user/Auf",6,2,0,0,2,"0.3"
"10594","Xakari49","https://www.metacritic.com/user/Xakari49",1,1,0,0,1,"0.0"
"10595","kamgeforce","https://www.metacritic.com/user/kamgeforce",141,35,5,6,7,"4.6"
"10596","fouzi","https://www.metacritic.com/user/fouzi",3,1,0,0,1,"0.0"
"10597","Kang1998","https://www.metacritic.com/user/Kang1998",1,1,0,0,1,"0.0"
"10598","Darkenowerlord","https://www.metacritic.com/user/Darkenowerlord",1,1,0,0,1,"0.0"
"10599","Volrath316","https://www.metacritic.com/user/Volrath316",5,5,1,0,0,"0.0"
"10600","Aaronsadofsky","https://www.metacritic.com/user/Aaronsadofsky",3,2,0,0,2,"0.0"
"10601","TheDude3304","https://www.metacritic.com/user/TheDude3304",1,1,0,0,1,"0.0"
"10602","the_great-PIPPO","https://www.metacritic.com/user/the_great-PIPPO",1,1,0,0,1,"0.0"
"10603","StoneStasis","https://www.metacritic.com/user/StoneStasis",1,1,0,0,1,"0.0"
"10604","Tajaldeen","https://www.metacritic.com/user/Tajaldeen",1,1,0,0,1,"0.0"
"10605","Chaos_Games","https://www.metacritic.com/user/Chaos_Games",1,1,0,0,1,"0.0"
"10606","opulemtreviewer","https://www.metacritic.com/user/opulemtreviewer",1,1,0,0,1,"0.0"
"10607","IloveVideoGamez","https://www.metacritic.com/user/IloveVideoGamez",1,1,0,0,1,"0.0"
"10608","Valodya228","https://www.metacritic.com/user/Valodya228",1,1,0,0,1,"0.0"
"10609","hotson555","https://www.metacritic.com/user/hotson555",1,1,0,0,1,"0.0"
"10610","sekaisen","https://www.metacritic.com/user/sekaisen",1,1,0,0,1,"0.0"
"10611","regardless","https://www.metacritic.com/user/regardless",4,4,1,0,3,"3.3"
"10612","Audiognome","https://www.metacritic.com/user/Audiognome",1,1,0,0,1,"0.0"
"10613","Qui89","https://www.metacritic.com/user/Qui89",1,1,0,0,1,"0.0"
"10614","mangoe","https://www.metacritic.com/user/mangoe",1,1,0,0,1,"0.0"
"10615","GuyWhoScores","https://www.metacritic.com/user/GuyWhoScores",1,1,0,0,1,"0.0"
"10616","macheymac","https://www.metacritic.com/user/macheymac",3,1,0,0,1,"0.0"
"10617","Poratogaming","https://www.metacritic.com/user/Poratogaming",1,1,0,0,1,"0.0"
"10618","DoctorButler","https://www.metacritic.com/user/DoctorButler",1,1,0,0,1,"0.0"
